Committee_Id,Committee_Name,Link_Image,Committee_Election_State,Committee_Election_District,Report_Type,Receipt_Date,Coverage_Start_Date,Coverage_End_Date,Quarterly_Contribution,Semi_Annual_Contribution
"C00257956","BOB GOODLATTE FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11932131188+0","","06","","29-JUL-11","01-JAN-11","30-JUN-11","25000","25000"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11932046191+0","DC","","QUARTERLY MID-YEAR / SEMI-ANN","21-JUL-11","01-JUN-11","30-JUN-11","0","264119.37"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020311543+0","","","JULY MONTHLY / SEMI-ANNUAL","20-JUL-11","01-JUN-11","30-JUN-11","96350","915000"
"C00491282","REPUBLICAN INDIAN COMMITTEE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11030631372+0","","","JULY QUARTERLY / SEMI-ANNUAL","18-JUL-11","16-APR-11","15-JUL-11","0",""
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_11931839084+0","NY","05","QUARTERLY SEMI-ANNUAL (MY)","15-JUL-11","01-APR-11","30-JUN-11","0","0"
"C00431171","ROMNEY FOR PRESIDENT INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_11931901610+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-11","01-APR-11","30-JUN-11","517450","517450"
"C00287912","LUCAS FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_11931902720+0","OK","03","QUARTERLY SEMI-ANNUAL (MY)","15-JUL-11","01-APR-11","30-JUN-11","47825","47825"
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11931922344+0","MA","07","QUARTERLY SEMI-ANNUAL (MY)","15-JUL-11","01-APR-11","30-JUN-11","0","0"
"C00493684","RUSS CARNAHAN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_11931853887+0","MO","03","QUARTERLY SEMI-ANNUAL (MY)","15-JUL-11","01-APR-11","30-JUN-11","0","0"
"C00384016","NEUGEBAUER CONGRESSIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11931856014+0","TX","19","QUARTERLY SEMI-ANNUAL (MY)","15-JUL-11","01-APR-11","30-JUN-11","0","26800"
"C00347476","DAVE CAMP FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_11931856765+0","MI","04","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-11","01-APR-11","30-JUN-11","32865","32865"
"C00494393","PAWLENTY FOR PRESIDENT","http://docquery.fec.gov/cgi-bin/fecimg/?_11931871257+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-11","01-APR-11","30-JUN-11","17610","17610"
"C00287912","LUCAS FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_11931905791+0","OK","03","QUARTERLY SEMI-ANNUAL (MY)","15-JUL-11","01-JAN-11","30-JUN-11","47825","47825"
"C00413914","GILLIBRAND FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020250954+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-11","01-APR-11","30-JUN-11","0",""
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_11020260112+0","NV","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-11","01-APR-11","30-JUN-11","0","25400"
"C00349217","CARPER FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020260123+0","DE","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-11","01-APR-11","30-JUN-11","0","17200"
"C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_11020281767+0","NY","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-11","01-APR-11","30-JUN-11","29350","29350"
"C00344473","STABENOW FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020282989+0","MI","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-11","01-APR-11","30-JUN-11","47500","47500"
"C00410803","WHITEHOUSE FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020281306+0","RI","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-11","01-APR-11","30-JUN-11","24500","113150"
"C00432401","NELSON 2012","http://docquery.fec.gov/cgi-bin/fecimg/?_11020301173+0","NE","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-11","01-APR-11","30-JUN-11","21000","21000"
"C00492231","FRIENDS OF MIKE H","http://docquery.fec.gov/cgi-bin/fecimg/?_11020300066+0","FL","","QUARTERLY MID-YEAR / SEMI-ANN","15-JUL-11","","30-JUN-11","0","84200"
"C00458778","ROBIN CARNAHAN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020300178+0","","","JULY QUARTERLY / SEMI-ANNUAL","14-JUL-11","01-APR-11","30-JUN-11","0",""
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020233806+0","","","QUARTERLY MID-YEAR / SEMI-ANN","14-JUL-11","01-JAN-11","30-JUN-11","0","292500"
"C00258244","BUCK MCKEON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_11931800871+0","","","JULY QUARTERLY / SEMI-ANNUAL","12-JUL-11","01-APR-11","30-JUN-11","20000","20000"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020223750+0","","","JUNE MONTHLY","20-JUN-11","01-MAY-11","31-MAY-11","20350",""
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11931513259+0","","","MAY MONTHLY","20-MAY-11","01-APR-11","30-APR-11","38869.37","0"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020212751+0","","","MAY MONTHLY","20-MAY-11","01-APR-11","30-APR-11","0",""
"C00410803","WHITEHOUSE FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020213707+0","RI","","APRIL QUARTERLY","17-MAY-11","01-JAN-11","31-MAR-11","48150","0"
"C00454272","ALASKA MILITARY VETERANS POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11030603214+0","","","QUARTERLY YEAR END / SEMI-ANN","05-MAY-11","01-JAN-09","01-JAN-10","0","0"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020200615+0","DC","","APRIL MONTHLY","20-APR-11","01-MAR-11","31-MAR-11","65000","0"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11931234745+0","","","APRIL MONTHLY","20-APR-11","01-MAR-11","31-MAR-11","108500","0"
"C00491282","REPUBLICAN INDIAN COMMITTEE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11030594360+0","","","APRIL QUARTERLY","19-APR-11","01-JAN-11","15-APR-11","0",""
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11930703016+0","MA","07","APRIL QUARTERLY","15-APR-11","01-JAN-11","31-MAR-11","0","0"
"C00413914","GILLIBRAND FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020180001+0","","","APRIL QUARTERLY","15-APR-11","01-JAN-11","31-MAR-11","0",""
"C00264564","MENENDEZ FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020153832+0","NJ","00","APRIL QUARTERLY","15-APR-11","01-JAN-11","31-MAR-11","101275","0"
"C00492231","FRIENDS OF MIKE H","http://docquery.fec.gov/cgi-bin/fecimg/?_11020183330+0","FL","","APRIL QUARTERLY","15-APR-11","01-JAN-11","31-MAR-11","76700","0"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_11020153828+0","NV","00","APRIL QUARTERLY","15-APR-11","01-JAN-11","31-MAR-11","25400","0"
"C00477067","EMPIRE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11930689079+0","","","QUARTERLY YEAR END / SEMI-ANN","15-APR-11","01-OCT-10","31-DEC-10","0","0"
"C00477067","EMPIRE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11930688597+0","","","APRIL QUARTERLY","15-APR-11","01-JAN-11","31-MAR-11","0","0"
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_11930668568+0","NY","05","APRIL QUARTERLY","15-APR-11","01-JAN-11","31-MAR-11","0","0"
"C00384016","NEUGEBAUER CONGRESSIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11930685205+0","TX","19","APRIL QUARTERLY","15-APR-11","01-JAN-11","31-MAR-11","26800","0"
"C00410803","WHITEHOUSE FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020173298+0","RI","","APRIL QUARTERLY","14-APR-11","01-JAN-11","31-MAR-11","47150","0"
"C00260547","BACHUS FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11930657732+0","AL","06","APRIL QUARTERLY","14-APR-11","01-JAN-11","31-MAR-11","28150","0"
"C00330142","LARSON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_11930665123+0","","","QUARTERLY YEAR END / SEMI-ANN","14-APR-11","01-JUL-10","31-DEC-10","74820","74820"
"C00465492","SESTAK FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020110858+0","PA","00","QUARTERLY YEAR END / SEMI-ANN","23-MAR-11","01-OCT-10","31-DEC-10","68188","0"
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_11930529764+0","","","JULY QUARTERLY / SEMI-ANNUAL","18-MAR-11","01-APR-10","30-JUN-10","47227","53076"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020094362+0","DC","","FEBRUARY MONTHLY","18-MAR-11","01-FEB-11","28-FEB-11","318250","0"
"C00491282","REPUBLICAN INDIAN COMMITTEE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11030582908+0","","","YEAR-END","11-MAR-11","23-NOV-10","31-DEC-10","0",""
"C00140715","HOYER FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_11930427395+0","MD","","QUARTERLY SEMI-ANNUAL (YE)","01-MAR-11","23-NOV-10","31-DEC-10","0","21750"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020070753+0","DC","","FEBRUARY MONTHLY","18-FEB-11","01-JAN-11","31-JAN-11","287000","0"
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_11930325790+0","","","MONTHLY YEAR END / SEMI-ANNUAL","02-FEB-11","01-JUL-10","31-DEC-10","0","0"
"C00477067","EMPIRE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11030564660+0","","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-11","01-OCT-10","31-DEC-10","0","0"
"C00458828","TEAM GRAHAM INC","http://docquery.fec.gov/cgi-bin/fecimg/?_11020054218+0","SC","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-11","01-OCT-10","31-DEC-10","18300","18300"
"C00193342","MCCONNELL SENATE COMMITTEE '14","http://docquery.fec.gov/cgi-bin/fecimg/?_11020040001+0","KY","00","QUARTERLY YEAR END / SEMI-ANN","31-JAN-11","01-OCT-10","31-DEC-10","35800","35800"
"C00408088","JOHN KERRY FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020022618+0","MN","00","QUARTERLY YEAR END / SEMI-ANN","31-JAN-11","01-OCT-10","31-DEC-10","40000","40000"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_11020032048+0","NV","00","QUARTERLY YEAR END / SEMI-ANN","31-JAN-11","23-NOV-10","31-DEC-10","0","169979"
"C00412304","MONTANANS FOR TESTER","http://docquery.fec.gov/cgi-bin/fecimg/?_11020021917+0","MT","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-11","01-OCT-10","31-DEC-10","18900","46300"
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020030001+0","","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-11","01-OCT-10","31-DEC-10","0","623600"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020033624+0","DC","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-11","23-NOV-10","31-DEC-10","0","69000"
"C00344473","STABENOW FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020051490+0","MI","00","QUARTERLY YEAR END / SEMI-ANN","31-JAN-11","01-OCT-10","31-DEC-10","0","17200"
"C00413914","GILLIBRAND FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_11020060001+0","NY","00","QUARTERLY YEAR END / SEMI-ANN","31-JAN-11","01-OCT-10","31-DEC-10","0","0"
"C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_11020060140+0","NY","00","QUARTERLY YEAR END / SEMI-ANN","31-JAN-11","01-JUL-10","31-DEC-10","142050","142050"
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_11990121946+0","NY","05","QUARTERLY SEMI-ANNUAL (YE)","31-JAN-11","23-NOV-10","31-DEC-10","0",""
"C00409797","CONYERS FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_11990128340+0","MI","14","QUARTERLY SEMI-ANNUAL (YE)","31-JAN-11","23-NOV-10","31-DEC-10","0","77100"
"C00332890","MARY BONO MACK COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11930284190+0","CA","45","QUARTERLY SEMI-ANNUAL (YE)","31-JAN-11","01-JUL-10","31-DEC-10","23450","23450"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11990170247+0","","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-11","23-NOV-10","31-DEC-10","0","1480835.89"
"C00128868","BARNEY FRANK FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11990170276+0","MA","04","QUARTERLY SEMI-ANNUAL (YE)","31-JAN-11","23-NOV-10","31-DEC-10","0","51175"
"C00075820","NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11930319653+0","","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-11","01-OCT-10","31-DEC-10","297783","502683"
"C00488312","BLACK PAC; THE","http://docquery.fec.gov/cgi-bin/fecimg/?_11030563117+0","","","QUARTERLY YEAR END / SEMI-ANN","27-JAN-11","01-OCT-10","31-DEC-10","0","0"
"C00279901","FEINGOLD SENATE COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10021123782+0","WI","00","PRE-GENERAL","03-DEC-10","01-OCT-10","13-OCT-10","22760","122266"
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10932007255+0","MA","07","POST-GENERAL","02-DEC-10","14-OCT-10","22-NOV-10","0",""
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10932009501+0","KS","04","POST-GENERAL","02-DEC-10","14-OCT-10","22-NOV-10","0",""
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_10021010001+0","NV","00","POST-GENERAL","02-DEC-10","14-OCT-10","22-NOV-10","24518","0"
"C00409797","CONYERS FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10992303016+0","MI","14","POST-GENERAL","02-DEC-10","14-OCT-10","22-NOV-10","75850",""
"C00465492","SESTAK FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10021120001+0","PA","00","POST-GENERAL","02-DEC-10","14-OCT-10","22-NOV-10","47278","0"
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_10992296626+0","NY","05","POST-GENERAL","02-DEC-10","14-OCT-10","22-NOV-10","0",""
"C00398644","MCNERNEY FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10992434163+0","CA","11","POST-GENERAL","02-DEC-10","01-OCT-10","22-NOV-10","20172.28","20172.28"
"C00279901","FEINGOLD SENATE COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10021090001+0","WI","00","POST-GENERAL","02-DEC-10","14-OCT-10","22-NOV-10","102816","237926"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931843252+0","","","POST-GENERAL","30-NOV-10","14-OCT-10","22-NOV-10","112085.89","0"
"C00488312","BLACK PAC; THE","http://docquery.fec.gov/cgi-bin/fecimg/?_10030492884+0","","","OCTOBER QUARTERLY","19-NOV-10","01-JUL-10","30-SEP-10","0","0"
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931785193+0","KS","04","PRE-PRIMARY","10-NOV-10","01-JUL-10","14-JUL-10","0",""
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931785140+0","","","JULY QUARTERLY / SEMI-ANNUAL","10-NOV-10","01-APR-10","30-JUN-10","47227","53076"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931742779+0","","","PRE-GENERAL","21-OCT-10","01-OCT-10","13-OCT-10","64500","0"
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_10931735635+0","NY","05","PRE-GENERAL","21-OCT-10","01-OCT-10","13-OCT-10","0",""
"C00458778","ROBIN CARNAHAN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020800020+0","MO","00","OCTOBER QUARTERLY","19-OCT-10","01-JUL-10","30-SEP-10","0","0"
"C00279901","FEINGOLD SENATE COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020952220+0","WI","00","PRE-GENERAL","18-OCT-10","01-OCT-10","13-OCT-10","20010","105016"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931546760+0","","","OCTOBER MONTHLY","18-OCT-10","01-SEP-10","30-SEP-10","455150","0"
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10991427966+0","MA","07","OCTOBER QUARTERLY","17-OCT-10","01-JUL-10","30-SEP-10","0",""
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020731781+0","","","OCTOBER QUARTERLY","15-OCT-10","01-JUL-10","30-SEP-10","274900","0"
"C00279901","FEINGOLD SENATE COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020840001+0","WI","00","OCTOBER QUARTERLY","15-OCT-10","26-AUG-10","30-SEP-10","53882","85005"
"C00128868","BARNEY FRANK FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931451607+0","MA","04","OCTOBER QUARTERLY","15-OCT-10","26-AUG-10","30-SEP-10","43675",""
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_10931451669+0","NY","05","OCTOBER QUARTERLY","15-OCT-10","26-AUG-10","30-SEP-10","0",""
"C00388793","GROWTH AND PROSPERITY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931451678+0","AL","06","OCTOBER QUARTERLY","15-OCT-10","","30-SEP-10","22500",""
"C00140715","HOYER FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10931457646+0","MD","","OCTOBER QUARTERLY","15-OCT-10","26-AUG-10","30-SEP-10","18000",""
"C00439034","DEMOCRATIC COURAGE","http://docquery.fec.gov/cgi-bin/fecimg/?_10991378172+0","","","OCTOBER QUARTERLY","15-OCT-10","01-JUL-10","30-SEP-10","0",""
"C00075820","NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931504705+0","","","OCTOBER QUARTERLY","15-OCT-10","01-JUL-10","30-SEP-10","204900","0"
"C00465492","SESTAK FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020811365+0","PA","00","OCTOBER QUARTERLY","15-OCT-10","01-JUL-10","30-SEP-10","21512","0"
"C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_10020820001+0","NY","00","OCTOBER QUARTERLY","15-OCT-10","01-JUL-10","30-SEP-10","117400","0"
"C00413914","GILLIBRAND FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020881950+0","NY","00","OCTOBER QUARTERLY","15-OCT-10","26-AUG-10","30-SEP-10","0","0"
"C00410118","BACHMANN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10991387329+0","MN","06","OCTOBER QUARTERLY","15-OCT-10","22-JUL-10","30-SEP-10","23825.1","0"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_10020713368+0","NV","00","OCTOBER QUARTERLY","15-OCT-10","01-JUL-10","30-SEP-10","59663","0"
"C00484188","COMMITTEE FOR A BETTER FUTURE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020682306+0","","","OCTOBER QUARTERLY","15-OCT-10","01-JUL-10","30-SEP-10","351925","0"
"C00412304","MONTANANS FOR TESTER","http://docquery.fec.gov/cgi-bin/fecimg/?_10020682550+0","MT","","OCTOBER QUARTERLY","15-OCT-10","01-JUL-10","30-SEP-10","25800","0"
"C00330142","LARSON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10991322099+0","","","OCTOBER QUARTERLY","14-OCT-10","01-JUL-10","30-SEP-10","74820",""
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931411339+0","","","APRIL QUARTERLY","11-OCT-10","01-JAN-10","31-MAR-10","0",""
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10991215796+0","","","SEPTEMBER MONTHLY","20-SEP-10","01-AUG-10","31-AUG-10","527400","0"
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10991127068+0","","","JULY QUARTERLY / SEMI-ANNUAL","02-SEP-10","01-APR-10","30-JUN-10","36750","36750"
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_10931220516+0","NY","05","PRE-PRIMARY","01-SEP-10","01-JUL-10","25-AUG-10","0",""
"C00279901","FEINGOLD SENATE COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020632058+0","WI","00","PRE-PRIMARY","30-AUG-10","01-JUL-10","25-AUG-10","20292","20292"
"C00337436","INSLEE FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10931195218+0","WA","01","QUARTERLY SEMI-ANNUAL (MY)","26-AUG-10","01-APR-10","30-JUN-10","0",""
"C00302422","RANGEL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10931192792+0","NY","15","QUARTERLY SEMI-ANNUAL (MY)","25-AUG-10","01-APR-10","30-JUN-10","0",""
"C00458778","ROBIN CARNAHAN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020623373+0","MO","00","JULY QUARTERLY / SEMI-ANNUAL","23-AUG-10","01-APR-10","30-JUN-10","0","0"
"C00458778","ROBIN CARNAHAN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020623368+0","MO","00","JULY QUARTERLY / SEMI-ANNUAL","23-AUG-10","01-JAN-10","30-JUN-10","24100","24100"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931155230+0","","","AUGUST MONTHLY","20-AUG-10","01-JUL-10","31-JUL-10","316300","0"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020620001+0","DC","","AUGUST MONTHLY","20-AUG-10","01-JUL-10","31-JUL-10","31000","0"
"C00458828","TEAM GRAHAM INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10020600920+0","SC","","JULY QUARTERLY / SEMI-ANNUAL","06-AUG-10","01-JAN-10","30-JUN-10","48000","48000"
"C00202754","FRIENDS OF KENT CONRAD","http://docquery.fec.gov/cgi-bin/fecimg/?_10020582441+0","ND","00","JULY QUARTERLY / SEMI-ANNUAL","29-JUL-10","01-APR-10","30-JUN-10","16500","16500"
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931072112+0","KS","04","PRE-PRIMARY","22-JUL-10","01-JUL-10","14-JUL-10","0",""
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990999738+0","DC","","JULY MONTHLY / SEMI-ANNUAL","20-JUL-10","01-JUN-10","30-JUN-10","83300","1501250"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020551867+0","","","JULY MONTHLY / SEMI-ANNUAL","20-JUL-10","01-JUN-10","30-JUN-10","19775","213775"
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931008698+0","MA","07","QUARTERLY SEMI-ANNUAL (MY)","15-JUL-10","01-APR-10","30-JUN-10","0",""
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931007237+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","47227","53076"
"C00477067","EMPIRE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10030400676+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","0","0"
"C00013128","CONGRESSMAN WAXMAN CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990910119+0","CA","30","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-JAN-10","30-JUN-10","147743","147743"
"C00409797","CONYERS FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990910614+0","MI","14","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","50700","50700"
